,# YTID,start_seconds,end_seconds,positive_labels
396117,6KeEY35Xc5M,150.0,160.0,/m/02bxd
396248,6KrAMiDTqfo,70.0,80.0,/m/02bxd
399456,6PmUbEaLNA0,0.0,10.0,/m/02bxd
401347,6SccfUJ4R5M,50.0,60.0,/m/02bxd
401693,6TA9s6no2ow,30.0,40.0,/m/02bxd
405701,6Z95LEi20-w,420.0,430.0,/m/02bxd
407243,6aYhW0wAvV0,50.0,60.0,/m/02bxd
407257,6a_59F2k6Us,40.0,50.0,/m/02bxd
413639,6kH5zkPtmaQ,0.0,10.0,/m/02bxd
414150,6l0xioejp4s,30.0,40.0,/m/02bxd
417843,6qXj1cHqpDk,30.0,40.0,/m/02bxd
418731,6rvTpnFVF2U,10.0,20.0,/m/02bxd
426099,71zflhFB90g,30.0,40.0,/m/02bxd
426258,72DK9QOg-Ts,170.0,180.0,/m/02bxd
431796,7AlS9GAyO7k,210.0,220.0,/m/02bxd
435805,7GvgS9Hid2Y,10.0,20.0,/m/02bxd
435823,7GxU_5EPqtY,110.0,120.0,/m/02bxd
436752,7INkJ9SPFog,20.0,30.0,/m/02bxd
443220,7SEd2fVlgMk,10.0,20.0,/m/02bxd
444121,7T_JbSEu3Ic,30.0,40.0,/m/02bxd
446541,7XQ-SkPbSPg,0.0,10.0,/m/02bxd
451325,7dlrBQPBum8,0.0,10.0,/m/02bxd
454443,7ibzONvyJ_s,170.0,180.0,/m/02bxd
454702,7iza6vfsKxQ,390.0,400.0,/m/02bxd
455908,7kq0s5krtDg,0.0,10.0,/m/02bxd
456942,7mPeRDK_xYc,30.0,40.0,/m/02bxd
457090,7mebgwAL4lg,40.0,50.0,/m/02bxd
462979,7w5IKodNuBU,360.0,370.0,/m/02bxd
464057,7xt0wRrs92M,410.0,420.0,/m/02bxd
468692,84FQ4cshPAA,20.0,30.0,/m/02bxd
470767,87WCbXa0OHg,240.0,250.0,/m/02bxd
470839,87bpHPGxPT8,30.0,40.0,/m/02bxd
472984,8B6FCjIIjWU,20.0,30.0,/m/02bxd
473123,8BLa5bUPpk8,0.0,10.0,/m/02bxd
474737,8Dv-y-78NiU,110.0,120.0,/m/02bxd
481514,8OoyvliUFzI,60.0,70.0,/m/02bxd
485062,8UOyyGcmrn4,30.0,40.0,/m/02bxd
486671,8X-gyXIjYro,0.0,10.0,/m/02bxd
491165,8dKQNI4_Yho,30.0,40.0,/m/02bxd
492525,8fZ_1exwaUw,30.0,40.0,/m/02bxd
494428,8ibahBj_teg,100.0,110.0,/m/02bxd
499179,8qNFqSiI5F0,30.0,40.0,/m/02bxd
504731,8zLK1X6qDK8,10.0,20.0,/m/02bxd
504933,8zcQX6x-A0I,130.0,140.0,/m/02bxd
507328,92XyAUGE5Vk,190.0,200.0,/m/02bxd
509281,95bfnenIF6o,30.0,40.0,/m/02bxd
509952,96gfduD6gRE,20.0,30.0,/m/02bxd
514648,9EQpO1m6oZw,30.0,40.0,/m/02bxd
516485,9HSYPMhzJY8,40.0,50.0,/m/02bxd
517532,9JDe4bUMqy8,390.0,400.0,/m/02bxd
517701,9JYEIWoEcEY,50.0,60.0,/m/02bxd
517811,9JjsnIaL8Ok,20.0,30.0,/m/02bxd
519425,9MKYC3ZJflg,30.0,40.0,/m/02bxd
528385,9a7W_COHRCo,130.0,140.0,/m/02bxd
531524,9fPj2F2ak2g,30.0,40.0,/m/02bxd
532568,9hD6sDoTta4,40.0,50.0,/m/02bxd
533194,9iCnIL8w-Hg,170.0,180.0,/m/02bxd
537187,9ospH26foSc,20.0,30.0,/m/02bxd
537276,9p0hrUPDoi4,350.0,360.0,/m/02bxd
537307,9p4Enh0AN_Y,0.0,10.0,/m/02bxd
543015,9yNJTKsClJU,30.0,40.0,/m/02bxd
543768,9zcULXwOBPw,100.0,110.0,/m/02bxd
545198,A0qdDRkFFbA,30.0,40.0,/m/02bxd
545620,A1YvCBh6adY,29.0,39.0,/m/02bxd
545826,A1v2c8vLXAw,50.0,60.0,/m/02bxd
554191,AECqMikU2nc,30.0,40.0,/m/02bxd
555381,AFqnGH2vxFQ,270.0,280.0,/m/02bxd
556570,AHZSRmZpi7c,80.0,90.0,/m/02bxd
557026,AIBoVd6jnnA,70.0,80.0,/m/02bxd
558365,AK4rZ8MOkrg,10.0,20.0,/m/02bxd
561988,APE44z9Q0yE,80.0,90.0,/m/02bxd
562369,APkRMnNESNM,10.0,20.0,/m/02bxd
563076,AQmpfFbt3m4,140.0,150.0,/m/02bxd
565537,AUQ0kgs54W4,70.0,80.0,/m/02bxd
566184,AVUhw43EDW0,30.0,40.0,/m/02bxd
567065,AWoPVR3_F0s,0.0,10.0,/m/02bxd
571965,AdRj89WUAXg,0.0,10.0,/m/02bxd
573821,AgF5HkDsDXs,30.0,40.0,/m/02bxd
575352,AictGedyCbE,16.0,26.0,/m/02bxd
576925,Al8f96FIpcQ,0.0,10.0,/m/02bxd
578420,AnPmzzKfXzw,80.0,90.0,/m/02bxd
581213,Armbqfstthg,30.0,40.0,/m/02bxd
583908,Aw6mzHnxMrQ,130.0,140.0,/m/02bxd
583911,Aw6u34MxsK4,490.0,500.0,/m/02bxd
584806,AxYTp7qlyMs,50.0,60.0,/m/02bxd
592031,B8M33O19WTk,60.0,70.0,/m/02bxd
593556,BAjftxjDl48,30.0,40.0,/m/02bxd
593835,BBCoPbGhFz0,30.0,40.0,/m/02bxd
594124,BBdu-DMZuHY,10.0,20.0,/m/02bxd
594365,BC3LdMMy7n0,10.0,20.0,/m/02bxd
595624,BE8jYk9nXMg,10.0,20.0,/m/02bxd
595792,BEQgTxRn_JM,30.0,40.0,/m/02bxd
595871,BEZqDc7AqPQ,40.0,50.0,/m/02bxd
596206,BF4Z96lmIVM,50.0,60.0,/m/02bxd
596312,BFFGDvoFVRU,30.0,40.0,/m/02bxd
599715,BKteCjdN3J0,70.0,80.0,/m/02bxd
601627,BO4uJdr0QRY,340.0,350.0,/m/02bxd
603862,BRgjIEarOgk,90.0,100.0,/m/02bxd
603963,BRop7n4t3ko,30.0,40.0,/m/02bxd
604470,BSbINt-VG5A,30.0,40.0,/m/02bxd
604475,BSc1ARo0z2k,50.0,60.0,/m/02bxd
607415,BXR8xlfL9s4,0.0,10.0,/m/02bxd
610753,Bbwr7c_3tkI,30.0,40.0,/m/02bxd
610991,BcLp1Cdhmgs,100.0,110.0,/m/02bxd
611005,BcO3NrchuAc,30.0,40.0,/m/02bxd
615332,BjgEXjpBuXU,30.0,40.0,/m/02bxd
616710,Bm1Q6yeEfgU,100.0,110.0,/m/02bxd
619716,BrT0IKAkosM,260.0,270.0,/m/02bxd
625343,C0HPb-UHxqI,310.0,320.0,/m/02bxd
628087,C5IZ4idbGEA,30.0,40.0,/m/02bxd
628583,C672_8IwQlg,30.0,40.0,/m/02bxd
629440,C7WjFKrWyaI,30.0,40.0,/m/02bxd
630064,C8Zt723xXz4,0.0,10.0,/m/02bxd
636602,CKPuR9XvyBU,160.0,170.0,/m/02bxd
636779,CKjUE83SQm4,20.0,30.0,/m/02bxd
643619,CX0dXyycrlk,250.0,260.0,/m/02bxd
645992,CaJRaa7MaNs,0.0,10.0,/m/02bxd
646621,CbUj3A7uTD8,210.0,220.0,/m/02bxd
647836,CdiXLtuznAk,250.0,260.0,/m/02bxd
649559,CgrFbXy2Iio,20.0,30.0,/m/02bxd
649934,ChTr0UhMgY8,40.0,50.0,/m/02bxd
651112,CjW8LndtvKk,30.0,40.0,/m/02bxd
651672,CkcjgpYfBH4,80.0,90.0,/m/02bxd
652344,Cls6X3EkU6M,210.0,220.0,/m/02bxd
652554,CmIsV9oBc5g,30.0,40.0,/m/02bxd
652576,CmLlFHrVd2c,160.0,170.0,/m/02bxd
653603,CoEyr0wumFM,2.0,12.0,/m/02bxd
656118,Cst7SGCM1lc,310.0,320.0,/m/02bxd
659283,Cyb7xvwPki0,200.0,210.0,/m/02bxd
659562,Cz9Ye3LzEko,24.0,34.0,/m/02bxd
660022,D--BUeL4jJ4,30.0,40.0,/m/02bxd
661095,D116zNmU9o0,90.0,100.0,/m/02bxd
662375,D3S2XyIUOY4,120.0,130.0,/m/02bxd
674533,DQ3OLaRlFnA,50.0,60.0,/m/02bxd
684089,Dgik4rF_fWY,40.0,50.0,/m/02bxd
685843,Dk39CwOmmgs,240.0,250.0,/m/02bxd
687974,Do4sjsnTpuM,30.0,40.0,/m/02bxd
689763,DrOYqtoSh8s,30.0,40.0,/m/02bxd
690665,Dt6XtwymieY,30.0,40.0,/m/02bxd
691660,DuwG9eNJYCw,30.0,40.0,/m/02bxd
691948,DvT2OVmB6xY,30.0,40.0,/m/02bxd
694281,DzujJTenMJk,70.0,80.0,/m/02bxd
695461,E1BKi2bsRY4,0.0,10.0,/m/02bxd
699850,E9XUTb7wbC0,30.0,40.0,/m/02bxd
700627,EB1WCaK_g3c,310.0,320.0,/m/02bxd
701843,EDIlBIZiEus,110.0,120.0,/m/02bxd
703275,EFyvmjFaJ0k,40.0,50.0,/m/02bxd
704701,EIpFB8n43Os,440.0,450.0,/m/02bxd
705999,ELLJd_c3cG8,100.0,110.0,/m/02bxd
706600,EMWR_2O_oiQ,90.0,100.0,/m/02bxd
712323,EXPzN4Mv-hg,50.0,60.0,/m/02bxd
713865,E_KQX-OVGjQ,30.0,40.0,/m/02bxd
725282,EvBcE_dS2rY,20.0,30.0,/m/02bxd
726345,ExIqqmIu_Mw,30.0,40.0,/m/02bxd
727199,Ez0kScyqvo0,310.0,320.0,/m/02bxd
728824,F11Y8LP3rwc,190.0,200.0,/m/02bxd
731051,F5Hmcf3tJk8,30.0,40.0,/m/02bxd
731869,F6vYgshPuaQ,30.0,40.0,/m/02bxd
732004,F7D3wSXGxcQ,450.0,460.0,/m/02bxd
732315,F7oIk9aYAPg,10.0,20.0,/m/02bxd
733795,FAj39SyH0AM,30.0,40.0,/m/02bxd
735580,FEFJTMeEvX0,0.0,10.0,/m/02bxd
736355,FFoOKevnS1g,30.0,40.0,/m/02bxd
736537,FGCFIPcu_jc,0.0,10.0,/m/02bxd
736677,FGUO6T1ZLYY,30.0,40.0,/m/02bxd
738537,FK9AvNo-GTQ,20.0,30.0,/m/02bxd
739475,FM2KuF1xF1A,250.0,260.0,/m/02bxd
740047,FNEQQcq-JvA,240.0,250.0,/m/02bxd
742279,FRgGV3orBkk,80.0,90.0,/m/02bxd
742532,FS5zxzNcKFM,30.0,40.0,/m/02bxd
743144,FTGivcNSEJo,20.0,30.0,/m/02bxd
744849,FWhTs7bVWZA,190.0,200.0,/m/02bxd
745751,FYTHj3xg7TM,30.0,40.0,/m/02bxd
746422,FZl4PcpaF0o,250.0,260.0,/m/02bxd
749362,Fec3Jb-5IzY,500.0,510.0,/m/02bxd
749934,FfjntGWANWM,30.0,40.0,/m/02bxd
755502,FqbjuIomFnc,200.0,210.0,/m/02bxd
756593,FsmsDmsz8yg,0.0,10.0,/m/02bxd
757281,Fu4nrU4oFxw,250.0,260.0,/m/02bxd
757644,FunU1pwKw6w,30.0,40.0,/m/02bxd
758275,Fw0c0rJmHng,30.0,40.0,/m/02bxd
759740,FyszP9lfbDk,80.0,90.0,/m/02bxd
759883,Fz8K5Ju0U30,50.0,60.0,/m/02bxd
764053,G6EgdPamgV8,0.0,10.0,/m/02bxd
764726,G7XwNcYUElE,440.0,450.0,/m/02bxd
764730,G7Z3E_i1ctg,160.0,170.0,/m/02bxd
765294,G8_XgrYEryM,0.0,10.0,/m/02bxd
766918,GBtg5jxYhHk,380.0,390.0,/m/02bxd
766957,GBydnG4HvX0,50.0,60.0,/m/02bxd
767533,GD89xqFvx9I,30.0,40.0,/m/02bxd
767884,GDoexRVzNnU,170.0,180.0,/m/02bxd
770368,GIoyQHMJgCY,10.0,20.0,/m/02bxd
771829,GLcGz4rnGxE,30.0,40.0,/m/02bxd
778720,GZI9GFMGJnk,30.0,40.0,/m/02bxd
778915,GZfDUNp1NF8,29.0,39.0,/m/02bxd
784761,GkOSZX5P-qo,360.0,370.0,/m/02bxd
786562,Go2hTvj-sio,190.0,200.0,/m/02bxd
788175,Gr3v0r_MWHk,30.0,40.0,/m/02bxd
789170,Gt13rxrjGMk,180.0,190.0,/m/02bxd
789829,GuLYlEgujHs,170.0,180.0,/m/02bxd
790437,Gv_I9diX7io,30.0,40.0,/m/02bxd
792807,H-Ag98TJcOk,140.0,150.0,/m/02bxd
796778,H72yHSRkhkI,30.0,40.0,/m/02bxd
798362,HACRkVhqv1E,0.0,10.0,/m/02bxd
804634,HMVmRW_Cgs8,30.0,40.0,/m/02bxd
804806,HMpsVvjwwOg,270.0,280.0,/m/02bxd
807691,HSOiEEG-Fwc,10.0,20.0,/m/02bxd
808866,HUlnD8w4xJA,220.0,230.0,/m/02bxd
809595,HWA9o7lc4f0,30.0,40.0,/m/02bxd
810834,HY_2sQUXhIo,0.0,10.0,/m/02bxd
811321,HZcgPZ1ADQM,310.0,320.0,/m/02bxd
813140,HcIoZNAcUwQ,30.0,40.0,/m/02bxd
814854,HfcsfHRSGJw,30.0,40.0,/m/02bxd
815825,HhYTp1m_8F4,310.0,320.0,/m/02bxd
816249,HiMByK7kONY,570.0,580.0,/m/02bxd
816955,Hjol4h_H42s,120.0,130.0,/m/02bxd
818600,Hn9jEwQCQHI,37.0,47.0,/m/02bxd
818936,HnpbF9MmfjE,170.0,180.0,/m/02bxd
819205,HoMwTg_hEm4,20.0,30.0,/m/02bxd
821548,Ht2OXTd2KxE,50.0,60.0,/m/02bxd
827805,I4P784Xr_Cs,0.0,10.0,/m/02bxd
828521,I5qirKfNh4Y,250.0,260.0,/m/02bxd
831498,IC-ldXwa_Xk,40.0,50.0,/m/02bxd
832240,IDZOryQpo5Y,30.0,40.0,/m/02bxd
834491,IHyZKTfCK5o,70.0,80.0,/m/02bxd
838498,IQ1HeyW3Mws,70.0,80.0,/m/02bxd
838920,IQtXqs182Z4,130.0,140.0,/m/02bxd
839838,ISjqp7BMLJI,0.0,10.0,/m/02bxd
840116,ITJNdyyILU8,40.0,50.0,/m/02bxd
840226,ITVjpqfOeqI,160.0,170.0,/m/02bxd
840354,ITktbakqgHk,320.0,330.0,/m/02bxd
842833,IYcrVFWsi9I,20.0,30.0,/m/02bxd
846817,IfRVgb0Rf5I,470.0,480.0,/m/02bxd
848559,IiuGhZI0mIE,50.0,60.0,/m/02bxd
849971,IlelTTsq5wo,30.0,40.0,/m/02bxd
852577,IqoM-snno-w,80.0,90.0,/m/02bxd
853279,IsFLfu_CjfI,280.0,290.0,/m/02bxd
855370,IwWONjfwAPA,80.0,90.0,/m/02bxd
858049,J11vvyk5fUQ,20.0,30.0,/m/02bxd
859696,J4ONgZakBpU,30.0,40.0,/m/02bxd
860376,J5luxzs1XG0,30.0,40.0,/m/02bxd
863111,JBEEPVzxSO8,30.0,40.0,/m/02bxd
872445,JU4bRZlu11o,30.0,40.0,/m/02bxd
873874,JX-ovunrRNA,180.0,190.0,/m/02bxd
873896,JX2LSOogJRM,30.0,40.0,/m/02bxd
877034,JcZfLkyVmhM,50.0,60.0,/m/02bxd
883725,Jq7D5rQtcpI,10.0,20.0,/m/02bxd
886393,JvdgP9IuhLA,60.0,70.0,/m/02bxd
886708,JwL3vdaZ11Q,180.0,190.0,/m/02bxd
886759,JwQzf2O3e8U,30.0,40.0,/m/02bxd
887135,JxBKaTro9Ds,280.0,290.0,/m/02bxd
888123,JzOJUlyBTQQ,420.0,430.0,/m/02bxd
888379,JztXwuWaiaM,20.0,30.0,/m/02bxd
888722,K-hR-LwabN8,230.0,240.0,/m/02bxd
888954,K0B1ehsTtgs,200.0,210.0,/m/02bxd
889534,K1OQCWrhJxE,30.0,40.0,/m/02bxd
890158,K2iqzdGDGCc,400.0,410.0,/m/02bxd
893802,KA8N2ehj0wU,170.0,180.0,/m/02bxd
894224,KB6ByD65f8g,30.0,40.0,/m/02bxd
894777,KCG_ArC6Bso,250.0,260.0,/m/02bxd
896066,KEufCjytqJU,30.0,40.0,/m/02bxd
897557,KI3fanB8VvE,60.0,70.0,/m/02bxd
897840,KIbKp3cPK6g,250.0,260.0,/m/02bxd
898071,KJ1oz2lnQSw,30.0,40.0,/m/02bxd
898153,KJCsTimMLJg,140.0,150.0,/m/02bxd
898695,KKPC5PChUDY,30.0,40.0,/m/02bxd
903860,KVBoT-5PaNw,360.0,370.0,/m/02bxd
905091,KXlgtkYjWfg,30.0,40.0,/m/02bxd
907543,Kbk5inTJ01E,10.0,20.0,/m/02bxd
907880,KcRxKir-tVA,120.0,130.0,/m/02bxd
914875,KqyYIAxGnjk,110.0,120.0,/m/02bxd
916173,KtokctsKe6E,20.0,30.0,/m/02bxd
917593,KwizOnASEKI,30.0,40.0,/m/02bxd
921489,L3aTMcAruzo,140.0,150.0,/m/02bxd
922068,L4nSNEF5-9s,10.0,20.0,/m/02bxd
923244,L7K7TBe1OEw,240.0,250.0,/m/02bxd
924476,LA-k4fVuGAE,30.0,40.0,/m/02bxd
924497,LA1vWlgFQFA,190.0,200.0,/m/02bxd
924694,LAQ4VDUidFo,160.0,170.0,/m/02bxd
930264,LLt6eToMwz0,30.0,40.0,/m/02bxd
934047,LTvoYSiEPO4,100.0,110.0,/m/02bxd
935012,LVrh3Lv_UYA,10.0,20.0,/m/02bxd
936112,LY7AbycO88I,30.0,40.0,/m/02bxd
938271,LbTRunGgoKg,30.0,40.0,/m/02bxd
940682,LgS5eJ3x21I,20.0,30.0,/m/02bxd
945879,LrJvZn5sQxI,30.0,40.0,/m/02bxd
946842,LtKXDJwZWMw,30.0,40.0,/m/02bxd
947886,LvY8HZzxnZY,80.0,90.0,/m/02bxd
949729,LzEWsv7Aznk,410.0,420.0,/m/02bxd
950791,M0KmYXvJeQw,110.0,120.0,/m/02bxd
955219,M9W2iLLcx84,30.0,40.0,/m/02bxd
959373,MI1lgCg3YpQ,0.0,10.0,/m/02bxd
960585,MKcIKsgphYI,350.0,360.0,/m/02bxd
960590,MKcZ8d-lHG0,30.0,40.0,/m/02bxd
962118,MNhse4Q3JGM,30.0,40.0,/m/02bxd
962582,MOcNFsjkgtQ,24.0,34.0,/m/02bxd
962811,MP8bHgXbH6s,320.0,330.0,/m/02bxd
963168,MPqFioFZdzs,170.0,180.0,/m/02bxd
963364,MQHwh0WF7jE,30.0,40.0,/m/02bxd
964289,MSB_mC9UOSE,130.0,140.0,/m/02bxd
965117,MTvqvQWds7A,30.0,40.0,/m/02bxd
966156,MW3cbuz-8VE,70.0,80.0,/m/02bxd
966378,MWWzPjv8UxI,0.0,10.0,/m/02bxd
970482,Mdv7-AQa264,140.0,150.0,/m/02bxd
971897,Mgq-G4GxcHU,40.0,50.0,/m/02bxd
973371,MjwkULYt-n4,30.0,40.0,/m/02bxd
973661,MkYCscxG62U,30.0,40.0,/m/02bxd
974740,Mmic5xqaDeg,40.0,50.0,/m/02bxd
976034,MpTB6enU9rQ,30.0,40.0,/m/02bxd
976427,MqFkjiR5ehs,330.0,340.0,/m/02bxd
979740,MxGgQMZpU88,220.0,230.0,/m/02bxd
979897,MxbHs5s0Sww,250.0,260.0,/m/02bxd
982874,N2dgZkD-SVQ,0.0,10.0,/m/02bxd
984788,N6fzwdCw6SU,80.0,90.0,"/m/02bxd,/m/0l14j_"
986491,NAFCp3NIDso,30.0,40.0,/m/02bxd
987589,NCcI7lDBUKY,120.0,130.0,/m/02bxd
990019,NHl2SAsHEcE,230.0,240.0,/m/02bxd
990133,NHz8UGzTMAY,120.0,130.0,/m/02bxd
991076,NJsCQvYRv74,30.0,40.0,/m/02bxd
992639,NN8cAigNoOk,100.0,110.0,/m/02bxd
993146,NOEpVKkuEuk,220.0,230.0,/m/02bxd
994844,NRiKqk_ezGE,110.0,120.0,/m/02bxd
995858,NTiVjx3g3_8,30.0,40.0,/m/02bxd
999562,NaHldU_u8pU,10.0,20.0,/m/02bxd
1001923,NfAnHL6WflI,190.0,200.0,/m/02bxd
1003201,NhsnQO1nU5c,30.0,40.0,/m/02bxd
1005101,Nlmrwwmqez0,30.0,40.0,/m/02bxd
1005667,Nn02tcXoBtE,530.0,540.0,/m/02bxd
1005720,Nn7N_ega8Ec,30.0,40.0,/m/02bxd
1011078,NyYI0Vnpvts,220.0,230.0,/m/02bxd
1012101,O-YgUMTBdi4,30.0,40.0,/m/02bxd
1013704,O2vszWprAqo,20.0,30.0,/m/02bxd
1014623,O4nVcOjwaBc,50.0,60.0,/m/02bxd
1014897,O5NnB_TftYQ,140.0,150.0,/m/02bxd
1015292,O67m3gQGISM,100.0,110.0,/m/02bxd
1016253,O8A3tt7YwT0,120.0,130.0,/m/02bxd
1016580,O8mX3Uh3hT8,10.0,20.0,/m/02bxd
1020311,OGc4M4tR0TE,560.0,570.0,/m/02bxd
1025362,ORFe3xl9RFY,10.0,20.0,/m/02bxd
1026763,OUGwCPxgR3Q,30.0,40.0,/m/02bxd
1028502,OXruLP1bnos,10.0,20.0,/m/02bxd
1029911,O_uZpSojmec,120.0,130.0,/m/02bxd
1029935,O_x4vAvucEk,30.0,40.0,/m/02bxd
1032428,OfASScGM0hU,10.0,20.0,/m/02bxd
1032571,OfRpV5fJe1s,30.0,40.0,/m/02bxd
1032580,OfT9gNg2xes,60.0,70.0,/m/02bxd
1032587,OfU2kbhx6z8,440.0,450.0,/m/02bxd
1033169,OgmQSL3w_bw,24.0,34.0,/m/02bxd
1035478,Olautp_L0GA,330.0,340.0,/m/02bxd
1035880,OmSKlVsgruY,30.0,40.0,/m/02bxd
1040788,OwviDgP0eAE,10.0,20.0,/m/02bxd
1041009,OxQSeQQa9q0,10.0,20.0,/m/02bxd
1041293,Oy2N2ehI_gk,180.0,190.0,/m/02bxd
1042636,P-w1bgU08t4,30.0,40.0,/m/02bxd
1043924,P2pFPU0kKMc,50.0,60.0,/m/02bxd
1046196,P7RlM6rtEpU,30.0,40.0,/m/02bxd
1047278,P9g_4vnTpWk,20.0,30.0,/m/02bxd
1051153,PHm7wQZuAG8,150.0,160.0,/m/02bxd
1051379,PIGwK61Ywis,30.0,40.0,/m/02bxd
1052408,PKVNyWs_f0I,140.0,150.0,/m/02bxd
1053039,PLrD5VmrlUQ,23.0,33.0,/m/02bxd
1055984,PSBU8NcboBc,120.0,130.0,/m/02bxd
1056826,PU-GNgC4qtQ,390.0,400.0,/m/02bxd
1058137,PWd5ZXGqqJk,300.0,310.0,/m/02bxd
1061610,Pd5p8sQSsSM,480.0,490.0,/m/02bxd
1061754,PdS0ynXwu8A,20.0,30.0,/m/02bxd
1064047,PiQNViL0N6Y,0.0,10.0,/m/02bxd
1066123,PmsuvRhk-K4,30.0,40.0,/m/02bxd
1067598,Pq2etjUh5U4,170.0,180.0,/m/02bxd
1071491,PyNDgW8Xrw0,40.0,50.0,/m/02bxd
1072129,Pzfv-lYbvKw,30.0,40.0,/m/02bxd
1072691,Q-tQvSlepZ0,20.0,30.0,/m/02bxd
1075432,Q5fCsBmoZtI,40.0,50.0,/m/02bxd
1075556,Q5vhMSxcfHI,150.0,160.0,/m/02bxd
1077474,QA4PBxxVJ6M,130.0,140.0,/m/02bxd
1083163,QM6XIsaFe0E,30.0,40.0,/m/02bxd
1087264,QV0opuUcXfM,30.0,40.0,/m/02bxd
1088439,QXV7boPhSMw,240.0,250.0,/m/02bxd
1088602,QXsprxV3PA4,40.0,50.0,/m/02bxd
1089744,Q_LmNZ6qb-o,370.0,380.0,/m/02bxd
1089922,Q_ixzr3vFzw,250.0,260.0,/m/02bxd
1090138,QaBNvlYTxpI,0.0,6.0,/m/02bxd
1091091,QcBFPw-1VpQ,30.0,40.0,/m/02bxd
1092653,QfieyIDThWg,95.0,105.0,/m/02bxd
1095655,QmO71oyRZVM,30.0,40.0,/m/02bxd
1095972,Qn1HSXa_O0U,50.0,60.0,/m/02bxd
1097932,QrV-sK8m4Ik,0.0,10.0,/m/02bxd
1098841,QtRm6YvDE_k,390.0,400.0,/m/02bxd
1098857,QtUXkTnKeCg,60.0,70.0,/m/02bxd
1101869,Qzt-nz1B5Wo,11.0,21.0,/m/02bxd
1103015,R1CpkAbQwKc,30.0,40.0,/m/02bxd
1105106,R5v4QaUW18g,80.0,90.0,/m/02bxd
1113909,ROnnOqosshk,30.0,40.0,/m/02bxd
1116761,RV9-oyLl0lE,140.0,150.0,/m/02bxd
1116804,RVEYDKfLLUY,10.0,20.0,/m/02bxd
1117739,RXEMuIXpJII,100.0,110.0,/m/02bxd
1119695,RaXVeM4Cmz4,0.0,10.0,/m/02bxd
1122420,RgVmTdgD7sc,460.0,470.0,/m/02bxd
1124522,Rl0gtl5L_Dg,30.0,40.0,/m/02bxd
1125055,Rm7ajWQu0M0,30.0,40.0,/m/02bxd
1128668,RtuDCi-c3i0,0.0,10.0,/m/02bxd
1130537,Ry-P_2EvWoE,30.0,40.0,/m/02bxd
1131887,S-rDYOWEX58,0.0,10.0,/m/02bxd
1132005,S04lPytjCLc,30.0,40.0,/m/02bxd
1132124,S0NRagVjmpM,260.0,270.0,/m/02bxd
1133635,S3_PcWt8_Gw,30.0,40.0,/m/02bxd
1137451,SBhgO0q23wk,30.0,40.0,/m/02bxd
1140752,SIyTJgS7a8c,0.0,10.0,/m/02bxd
1140855,SJCl8wl8RyE,30.0,40.0,/m/02bxd
1141641,SKv3nt_37k4,26.0,36.0,/m/02bxd
1144542,SRO9AooDkxo,10.0,20.0,/m/02bxd
1147985,SYvnDBHDI3A,30.0,40.0,/m/02bxd
1148424,SZuBgZtG8n4,30.0,40.0,/m/02bxd
1152142,Sgut-jEpVjs,10.0,20.0,/m/02bxd
1160675,SzNG2Cf7_gg,30.0,40.0,/m/02bxd
1162172,T1fSY1nAzV8,30.0,40.0,/m/02bxd
1165875,T9on1O-V17w,30.0,40.0,/m/02bxd
1166139,TASylHoezMw,80.0,90.0,/m/02bxd
1169354,THXfBhT7cl4,30.0,40.0,/m/02bxd
1170533,TK5G_UAfkpg,100.0,110.0,/m/02bxd
1170745,TKae2_Uz5Ko,230.0,240.0,/m/02bxd
1174386,TSZ8_VGeQso,30.0,40.0,/m/02bxd
1176819,TY7_GWb-mf4,30.0,40.0,/m/02bxd
1181404,ThXNVCPioQI,30.0,40.0,/m/02bxd
1181835,TiXfzScHKCo,0.0,10.0,/m/02bxd
1183242,TljUdawOryk,30.0,40.0,/m/02bxd
1189288,TzOhsSbOmYM,480.0,490.0,/m/02bxd
1190641,U1NGDgBXZ9k,140.0,150.0,/m/02bxd
1192239,U5-nF3h8S8s,10.0,20.0,/m/02bxd
1194738,UAaManP2oQk,0.0,10.0,/m/02bxd
1200017,UMlMJjX9RRE,220.0,230.0,/m/02bxd
1202901,UTFynHMr-KA,60.0,70.0,/m/02bxd
1204648,UWzC9Lstug8,30.0,40.0,/m/02bxd
1204668,UX0TT2iYJjE,100.0,110.0,/m/02bxd
1206447,Ua91ztDfhSk,30.0,40.0,/m/02bxd
1208469,UesPslGeFTU,140.0,150.0,/m/02bxd
1209179,UgQzFOIMJaw,30.0,40.0,/m/02bxd
1210362,Uj9B92Gr5v0,230.0,240.0,/m/02bxd
1214150,UrLu-Ou5o2M,190.0,200.0,/m/02bxd
1214326,UrkXFmbqlpw,10.0,20.0,/m/02bxd
1217618,UzBoFECTYMI,110.0,120.0,/m/02bxd
1218701,V0X0qjsBoQg,270.0,280.0,/m/02bxd
1222646,V9PSs3pQ25c,20.0,30.0,/m/02bxd
1225632,VG5fYRaPsNk,20.0,30.0,/m/02bxd
1225660,VGBCEck0C5w,30.0,40.0,/m/02bxd
1227650,VKnKda--1nY,150.0,160.0,/m/02bxd
1228793,VNMuFotUTbI,50.0,60.0,/m/02bxd
1229159,VOELtiWgr0g,30.0,40.0,/m/02bxd
1230262,VQlAAOZkwzw,380.0,390.0,/m/02bxd
1230833,VRzJkNK9XzE,30.0,40.0,/m/02bxd
